工步时间,电压(V),容量(Ah),能量(Wh),系统记录时间,最大单体温度(℃)
1:06:23.000,3.2196,173.72049,564.83667,2025/09/26 20:50:51,32.6
1:06:24.000,3.2196,173.764313,564.977783,2025/09/26 20:50:52,32.6
1:06:25.000,3.2198,173.807831,565.117859,2025/09/26 20:50:53,32.6
1:06:26.000,3.2198,173.851532,565.258545,2025/09/26 20:50:54,32.6
1:06:27.000,3.2195,173.895142,565.398926,2025/09/26 20:50:55,32.6
1:06:28.000,3.2196,173.938721,565.539185,2025/09/26 20:50:56,32.6
1:06:29.000,3.2196,173.98233,565.679565,2025/09/26 20:50:57,32.6
1:06:30.000,3.2195,174.02594,565.819946,2025/09/26 20:50:58,32.6
1:06:31.000,3.2196,174.069595,565.960449,2025/09/26 20:50:59,32.6
1:06:32.000,3.2195,174.113159,566.100708,2025/09/26 20:51:00,32.6
1:06:33.000,3.2196,174.156769,566.241089,2025/09/26 20:51:01,32.6
1:06:34.000,3.2196,174.20047,566.381775,2025/09/26 20:51:02,32.6
1:06:35.000,3.2195,174.244034,566.521973,2025/09/26 20:51:03,32.6
1:06:36.000,3.2195,174.287643,566.662354,2025/09/26 20:51:04,32.6
1:06:37.000,3.2194,174.331253,566.802734,2025/09/26 20:51:05,32.6
1:06:38.000,3.2196,174.374817,566.942993,2025/09/26 20:51:06,32.6
1:06:39.000,3.2194,174.418427,567.083374,2025/09/26 20:51:07,32.6
1:06:40.000,3.2194,174.462082,567.223938,2025/09/26 20:51:08,32.6
1:06:41.000,3.2196,174.505692,567.364319,2025/09/26 20:51:09,32.6
1:06:42.000,3.2195,174.549271,567.504517,2025/09/26 20:51:10,32.6
1:06:43.000,3.2193,174.592926,567.645081,2025/09/26 20:51:11,32.6
1:06:44.000,3.2195,174.63649,567.785278,2025/09/26 20:51:12,32.6
1:06:45.000,3.2193,174.680099,567.925659,2025/09/26 20:51:13,32.6
1:06:46.000,3.2194,174.722626,568.062561,2025/09/26 20:51:14,32.6
1:06:47.000,3.2194,174.767365,568.206604,2025/09/26 20:51:15,32.6
1:06:48.000,3.2194,174.810974,568.346985,2025/09/26 20:51:16,32.6
1:06:49.000,3.2194,174.854584,568.487366,2025/09/26 20:51:17,32.5
1:06:50.000,3.2194,174.898193,568.627747,2025/09/26 20:51:18,32.5
1:06:51.000,3.2192,174.941803,568.768127,2025/09/26 20:51:19,32.5
1:06:52.000,3.2194,174.985413,568.908508,2025/09/26 20:51:20,32.5
1:06:53.000,3.2192,175.029022,569.048889,2025/09/26 20:51:21,32.5
1:06:54.000,3.2192,175.072632,569.18927,2025/09/26 20:51:22,32.5
1:06:55.000,3.2192,175.116257,569.329651,2025/09/26 20:51:23,32.5
1:06:56.000,3.2191,175.159897,569.470154,2025/09/26 20:51:24,32.5
1:06:57.000,3.2193,175.203217,569.609558,2025/09/26 20:51:25,32.5
1:06:58.000,3.2192,175.24704,569.750671,2025/09/26 20:51:26,32.5
1:06:59.000,3.2194,175.290695,569.891174,2025/09/26 20:51:27,32.5
1:07:00.000,3.2192,175.334305,570.031555,2025/09/26 20:51:28,32.5
1:07:01.000,3.2191,175.377869,570.171814,2025/09/26 20:51:29,32.5
1:07:02.000,3.2192,175.421783,570.313171,2025/09/26 20:51:30,32.5
1:07:03.000,3.2192,175.465088,570.452576,2025/09/26 20:51:31,32.5
1:07:04.000,3.219,175.508743,570.593079,2025/09/26 20:51:32,32.5
1:07:05.000,3.2192,175.552307,570.733337,2025/09/26 20:51:33,32.5
1:07:06.000,3.219,175.595932,570.873718,2025/09/26 20:51:34,32.5
1:07:07.000,3.2192,175.639542,571.014099,2025/09/26 20:51:35,32.5
1:07:08.000,3.219,175.683197,571.154602,2025/09/26 20:51:36,32.5
1:07:09.000,3.2189,175.726807,571.294922,2025/09/26 20:51:37,32.5
1:07:10.000,3.2192,175.770325,571.434998,2025/09/26 20:51:38,32.5
1:07:11.000,3.2189,175.81398,571.575562,2025/09/26 20:51:39,32.4
1:07:12.000,3.219,175.857635,571.716064,2025/09/26 20:51:40,32.4
1:07:13.000,3.2189,175.901245,571.856384,2025/09/26 20:51:41,32.4
1:07:14.000,3.2188,175.944855,571.996765,2025/09/26 20:51:42,32.4
1:07:15.000,3.219,175.98851,572.137207,2025/09/26 20:51:43,32.4
1:07:16.000,3.2189,176.032074,572.277405,2025/09/26 20:51:44,32.4
1:07:17.000,3.2191,176.075562,572.417358,2025/09/26 20:51:45,32.4
1:07:18.000,3.2189,176.119293,572.558105,2025/09/26 20:51:46,32.4
1:07:19.000,3.2188,176.161819,572.694946,2025/09/26 20:51:47,32.4
1:07:20.000,3.2189,176.206528,572.838806,2025/09/26 20:51:48,32.4
1:07:21.000,3.2188,176.250092,572.979004,2025/09/26 20:51:49,32.4
1:07:22.000,3.2187,176.293701,573.119385,2025/09/26 20:51:50,32.4
1:07:23.000,3.2189,176.337357,573.259827,2025/09/26 20:51:51,32.5
1:07:24.000,3.2185,176.38092,573.400024,2025/09/26 20:51:52,32.5
1:07:25.000,3.2189,176.42453,573.540405,2025/09/26 20:51:53,32.5
1:07:26.000,3.2187,176.468185,573.680847,2025/09/26 20:51:54,32.5
1:07:27.000,3.2187,176.511749,573.821045,2025/09/26 20:51:55,32.5
1:07:28.000,3.2188,176.555359,573.961426,2025/09/26 20:51:56,32.4
1:07:29.000,3.2189,176.599014,574.101868,2025/09/26 20:51:57,32.4
1:07:30.000,3.2188,176.642548,574.241943,2025/09/26 20:51:58,32.4
1:07:31.000,3.2187,176.686157,574.382263,2025/09/26 20:51:59,32.4
1:07:32.000,3.2186,176.729843,574.522888,2025/09/26 20:52:00,32.4
1:07:33.000,3.219,176.773422,574.663086,2025/09/26 20:52:01,32.4
1:07:34.000,3.2187,176.816986,574.803284,2025/09/26 20:52:02,32.4
1:07:35.000,3.2185,176.860641,574.943787,2025/09/26 20:52:03,32.4
1:07:36.000,3.2186,176.904297,575.084229,2025/09/26 20:52:04,32.4
1:07:37.000,3.2187,176.947906,575.224609,2025/09/26 20:52:05,32.4
1:07:38.000,3.2186,176.991516,575.364929,2025/09/26 20:52:06,32.4
1:07:39.000,3.2187,177.035126,575.505249,2025/09/26 20:52:07,32.4
1:07:40.000,3.2187,177.07869,575.645447,2025/09/26 20:52:08,32.4
1:07:41.000,3.2187,177.122391,575.786072,2025/09/26 20:52:09,32.4
1:07:42.000,3.2185,177.165955,575.92627,2025/09/26 20:52:10,32.4
1:07:43.000,3.2185,177.209564,576.06665,2025/09/26 20:52:11,32.4
1:07:44.000,3.2186,177.25322,576.207092,2025/09/26 20:52:12,32.4
1:07:45.000,3.2185,177.296799,576.34729,2025/09/26 20:52:13,32.4
1:07:46.000,3.2187,177.340408,576.487671,2025/09/26 20:52:14,32.4
1:07:47.000,3.2186,177.384064,576.628113,2025/09/26 20:52:15,32.4
1:07:48.000,3.2184,177.427628,576.768311,2025/09/26 20:52:16,32.4
1:07:49.000,3.2185,177.470581,576.906555,2025/09/26 20:52:17,32.4
1:07:50.000,3.2185,177.514847,577.049011,2025/09/26 20:52:18,32.4
1:07:51.000,3.2184,177.558365,577.189087,2025/09/26 20:52:19,32.4
1:07:52.000,3.2185,177.602066,577.329712,2025/09/26 20:52:20,32.4
1:07:53.000,3.2184,177.64563,577.46991,2025/09/26 20:52:21,32.4
1:07:54.000,3.2185,177.689285,577.610352,2025/09/26 20:52:22,32.4
1:07:55.000,3.2184,177.732635,577.749878,2025/09/26 20:52:23,32.4
1:07:56.000,3.2184,177.776505,577.891052,2025/09/26 20:52:24,32.4
1:07:57.000,3.2185,177.820114,578.031372,2025/09/26 20:52:25,32.4
1:07:58.000,3.2185,177.863739,578.171753,2025/09/26 20:52:26,32.4
1:07:59.000,3.2185,177.907349,578.312073,2025/09/26 20:52:27,32.4
1:08:00.000,3.2185,177.950912,578.452271,2025/09/26 20:52:28,32.4
1:08:01.000,3.218,177.994476,578.592468,2025/09/26 20:52:29,32.5
1:08:02.000,3.2182,178.038132,578.732971,2025/09/26 20:52:30,32.5
1:08:03.000,3.2183,178.081787,578.873413,2025/09/26 20:52:31,32.5
1:08:04.000,3.2183,178.125351,579.013611,2025/09/26 20:52:32,32.5
1:08:05.000,3.2184,178.168961,579.153992,2025/09/26 20:52:33,32.5
1:08:06.000,3.2182,178.212616,579.294434,2025/09/26 20:52:34,32.4
1:08:07.000,3.2184,178.256226,579.434814,2025/09/26 20:52:35,32.4
1:08:08.000,3.2183,178.299835,579.575134,2025/09/26 20:52:36,32.4
1:08:09.000,3.2184,178.343185,579.7146,2025/09/26 20:52:37,32.4
1:08:10.000,3.2182,178.387054,579.855774,2025/09/26 20:52:38,32.5
1:08:11.000,3.2182,178.430679,579.996155,2025/09/26 20:52:39,32.5
1:08:12.000,3.218,178.474243,580.136353,2025/09/26 20:52:40,32.5
1:08:13.000,3.2184,178.517853,580.276672,2025/09/26 20:52:41,32.5
1:08:14.000,3.2181,178.561508,580.417175,2025/09/26 20:52:42,32.5
1:08:15.000,3.2181,178.605118,580.557495,2025/09/26 20:52:43,32.5
1:08:16.000,3.2182,178.648727,580.697815,2025/09/26 20:52:44,32.5
1:08:17.000,3.2182,178.692337,580.838135,2025/09/26 20:52:45,32.5
1:08:18.000,3.218,178.735947,580.978516,2025/09/26 20:52:46,32.5
1:08:19.000,3.218,178.779556,581.118835,2025/09/26 20:52:47,32.5
1:08:20.000,3.2182,178.824265,581.262695,2025/09/26 20:52:48,32.5
1:08:21.000,3.218,178.867661,581.402283,2025/09/26 20:52:49,32.5
1:08:22.000,3.218,178.91127,581.542603,2025/09/26 20:52:50,32.5
1:08:23.000,3.218,178.95488,581.682922,2025/09/26 20:52:51,32.5
1:08:24.000,3.2179,178.998444,581.82312,2025/09/26 20:52:52,32.5
1:08:25.000,3.2182,179.042099,581.963562,2025/09/26 20:52:53,32.5
1:08:26.000,3.218,179.085663,582.10376,2025/09/26 20:52:54,32.5
1:08:27.000,3.2179,179.129318,582.244202,2025/09/26 20:52:55,32.4
1:08:28.000,3.2178,179.172928,582.384521,2025/09/26 20:52:56,32.4
1:08:29.000,3.2179,179.216537,582.524841,2025/09/26 20:52:57,32.4
1:08:30.000,3.2178,179.260193,582.665283,2025/09/26 20:52:58,32.4
1:08:31.000,3.2178,179.303757,582.80542,2025/09/26 20:52:59,32.5
1:08:32.000,3.2178,179.347336,582.945557,2025/09/26 20:53:00,32.5
1:08:33.000,3.2178,179.391281,583.087036,2025/09/26 20:53:01,32.5
1:08:34.000,3.2179,179.434601,583.226318,2025/09/26 20:53:02,32.5
1:08:35.000,3.2178,179.47821,583.366638,2025/09/26 20:53:03,32.5
1:08:36.000,3.218,179.522034,583.507629,2025/09/26 20:53:04,32.5
1:08:37.000,3.218,179.56543,583.647217,2025/09/26 20:53:05,32.5
1:08:38.000,3.2177,179.608994,583.787354,2025/09/26 20:53:06,32.5
1:08:39.000,3.2178,179.652603,583.927673,2025/09/26 20:53:07,32.5
1:08:40.000,3.2175,179.696259,584.068115,2025/09/26 20:53:08,32.5
1:08:41.000,3.2178,179.739868,584.208435,2025/09/26 20:53:09,32.5
1:08:42.000,3.2178,179.783386,584.34845,2025/09/26 20:53:10,32.5
1:08:43.000,3.2176,179.827087,584.489014,2025/09/26 20:53:11,32.4
1:08:44.000,3.2177,179.870697,584.629272,2025/09/26 20:53:12,32.4
1:08:45.000,3.2177,179.914276,584.76947,2025/09/26 20:53:13,32.4
1:08:46.000,3.2178,179.957932,584.909912,2025/09/26 20:53:14,32.4
1:08:47.000,3.218,180.001541,585.050171,2025/09/26 20:53:15,32.4
1:08:48.000,3.2177,180.045151,585.190491,2025/09/26 20:53:16,32.4
1:08:49.000,3.2174,180.08876,585.330811,2025/09/26 20:53:17,32.4
1:08:50.000,3.2176,180.132324,585.470947,2025/09/26 20:53:18,32.4
1:08:51.000,3.2176,180.175934,585.611206,2025/09/26 20:53:19,32.4
1:08:52.000,3.2177,180.219589,585.751648,2025/09/26 20:53:20,32.3
1:08:53.000,3.2175,180.263199,585.891968,2025/09/26 20:53:21,32.3
1:08:54.000,3.2175,180.306808,586.032288,2025/09/26 20:53:22,32.3
1:08:55.000,3.2175,180.350418,586.172546,2025/09/26 20:53:23,32.3
1:08:56.000,3.2174,180.393951,586.312561,2025/09/26 20:53:24,32.3
1:08:57.000,3.2176,180.437607,586.453003,2025/09/26 20:53:25,32.3
1:08:58.000,3.2175,180.481293,586.593567,2025/09/26 20:53:26,32.3
1:08:59.000,3.2175,180.524872,586.733765,2025/09/26 20:53:27,32.3
1:09:00.000,3.2177,180.568436,586.873901,2025/09/26 20:53:28,32.3
1:09:01.000,3.2173,180.612045,587.014221,2025/09/26 20:53:29,32.3
1:09:02.000,3.2175,180.655701,587.154602,2025/09/26 20:53:30,32.3
1:09:03.000,3.2176,180.69931,587.294922,2025/09/26 20:53:31,32.3
1:09:04.000,3.2176,180.74292,587.435242,2025/09/26 20:53:32,32.3
1:09:05.000,3.2174,180.786484,587.575378,2025/09/26 20:53:33,32.3
1:09:06.000,3.2176,180.830139,587.71582,2025/09/26 20:53:34,32.3
1:09:07.000,3.2173,180.873749,587.85614,2025/09/26 20:53:35,32.3
1:09:08.000,3.2173,180.917358,587.996399,2025/09/26 20:53:36,32.3
1:09:09.000,3.2173,180.960922,588.136536,2025/09/26 20:53:37,32.3
1:09:10.000,3.2173,181.004578,588.276978,2025/09/26 20:53:38,32.3
1:09:11.000,3.2174,181.047974,588.416565,2025/09/26 20:53:39,32.3
1:09:12.000,3.2171,181.091812,588.557617,2025/09/26 20:53:40,32.3
1:09:13.000,3.2173,181.135422,588.697876,2025/09/26 20:53:41,32.3
1:09:14.000,3.2173,181.179031,588.838196,2025/09/26 20:53:42,32.3
1:09:15.000,3.2171,181.222595,588.978333,2025/09/26 20:53:43,32.3
1:09:16.000,3.2172,181.266205,589.118652,2025/09/26 20:53:44,32.3
1:09:17.000,3.2174,181.309158,589.256836,2025/09/26 20:53:45,32.3
1:09:18.000,3.2173,181.35347,589.399353,2025/09/26 20:53:46,32.3
1:09:19.000,3.2171,181.397079,589.539673,2025/09/26 20:53:47,32.3
1:09:20.000,3.2173,181.440689,589.679932,2025/09/26 20:53:48,32.3
1:09:21.000,3.2173,181.484299,589.820251,2025/09/26 20:53:49,32.3
1:09:22.000,3.2171,181.527908,589.960571,2025/09/26 20:53:50,32.3
1:09:23.000,3.2172,181.571487,590.100708,2025/09/26 20:53:51,32.3
1:09:24.000,3.2171,181.615143,590.24115,2025/09/26 20:53:52,32.3
1:09:25.000,3.2171,181.658707,590.381287,2025/09/26 20:53:53,32.3
1:09:26.000,3.2171,181.702362,590.521729,2025/09/26 20:53:54,32.3
1:09:27.000,3.217,181.745926,590.661865,2025/09/26 20:53:55,32.3
1:09:28.000,3.217,181.789368,590.801636,2025/09/26 20:53:56,32.3
1:09:29.000,3.2171,181.833145,590.942444,2025/09/26 20:53:57,32.3
1:09:30.000,3.2171,181.876755,591.082764,2025/09/26 20:53:58,32.3
1:09:31.000,3.217,181.920456,591.223328,2025/09/26 20:53:59,32.3
1:09:32.000,3.217,181.963974,591.363342,2025/09/26 20:54:00,32.3
1:09:33.000,3.217,182.007629,591.503723,2025/09/26 20:54:01,32.3
1:09:34.000,3.217,182.051285,591.644165,2025/09/26 20:54:02,32.3
1:09:35.000,3.217,182.094818,591.784119,2025/09/26 20:54:03,32.3
1:09:36.000,3.217,182.138504,591.924683,2025/09/26 20:54:04,32.3
1:09:37.000,3.2168,182.182037,592.064636,2025/09/26 20:54:05,32.3
1:09:38.000,3.217,182.225693,592.205078,2025/09/26 20:54:06,32.3
1:09:39.000,3.2168,182.269348,592.345459,2025/09/26 20:54:07,32.3
1:09:40.000,3.2168,182.312912,592.485596,2025/09/26 20:54:08,32.3
1:09:41.000,3.217,182.35643,592.625549,2025/09/26 20:54:09,32.3
1:09:42.000,3.2168,182.400085,592.76593,2025/09/26 20:54:10,32.4
1:09:43.000,3.2168,182.443741,592.906372,2025/09/26 20:54:11,32.4
1:09:44.000,3.2169,182.487396,593.046753,2025/09/26 20:54:12,32.4
1:09:45.000,3.2167,182.529877,593.18335,2025/09/26 20:54:13,32.4
1:09:46.000,3.2168,182.574524,593.326965,2025/09/26 20:54:14,32.4
1:09:47.000,3.2168,182.618179,593.467407,2025/09/26 20:54:15,32.4
1:09:48.000,3.2167,182.661758,593.607483,2025/09/26 20:54:16,32.4
1:09:49.000,3.2168,182.705368,593.747742,2025/09/26 20:54:17,32.4
1:09:50.000,3.2167,182.749023,593.888123,2025/09/26 20:54:18,32.4
1:09:51.000,3.2168,182.792587,594.028259,2025/09/26 20:54:19,32.4
1:09:52.000,3.2168,182.836197,594.168518,2025/09/26 20:54:20,32.4
1:09:53.000,3.2168,182.879852,594.308899,2025/09/26 20:54:21,32.4
1:09:54.000,3.2167,182.923462,594.449158,2025/09/26 20:54:22,32.4
1:09:55.000,3.2168,182.967072,594.589417,2025/09/26 20:54:23,32.4
1:09:56.000,3.2169,183.010422,594.728821,2025/09/26 20:54:24,32.4
1:09:57.000,3.2166,183.054199,594.869629,2025/09/26 20:54:25,32.4
1:09:58.000,3.2166,183.097855,595.01001,2025/09/26 20:54:26,32.4
1:09:59.000,3.2165,183.141296,595.149719,2025/09/26 20:54:27,32.4
1:10:00.000,3.2167,183.18512,595.290649,2025/09/26 20:54:28,32.4
1:10:01.000,3.2166,183.228729,595.430908,2025/09/26 20:54:29,32.4
1:10:02.000,3.2166,183.272263,595.570923,2025/09/26 20:54:30,32.4
1:10:03.000,3.2167,183.315918,595.711304,2025/09/26 20:54:31,32.4
1:10:04.000,3.2165,183.359573,595.851685,2025/09/26 20:54:32,32.4
1:10:05.000,3.2164,183.403183,595.991943,2025/09/26 20:54:33,32.4
1:10:06.000,3.2166,183.446838,596.132324,2025/09/26 20:54:34,32.4
1:10:07.000,3.2164,183.489746,596.270325,2025/09/26 20:54:35,32.4
1:10:08.000,3.2167,183.534012,596.41272,2025/09/26 20:54:36,32.4
1:10:09.000,3.2164,183.577621,596.552917,2025/09/26 20:54:37,32.4
1:10:10.000,3.2165,183.621231,596.693176,2025/09/26 20:54:38,32.4
1:10:11.000,3.2165,183.664764,596.833191,2025/09/26 20:54:39,32.4
1:10:12.000,3.2164,183.708191,596.972839,2025/09/26 20:54:40,32.4
1:10:13.000,3.2162,183.751938,597.113525,2025/09/26 20:54:41,32.4
1:10:14.000,3.2163,183.795685,597.254211,2025/09/26 20:54:42,32.4
1:10:15.000,3.2164,183.839294,597.39447,2025/09/26 20:54:43,32.4
1:10:16.000,3.2163,183.882812,597.534424,2025/09/26 20:54:44,32.4
1:10:17.000,3.2163,183.926514,597.674988,2025/09/26 20:54:45,32.4
1:10:18.000,3.2165,183.970123,597.815186,2025/09/26 20:54:46,32.4
1:10:19.000,3.2164,184.013733,597.955444,2025/09/26 20:54:47,32.4
1:10:20.000,3.2164,184.057297,598.095581,2025/09/26 20:54:48,32.4
1:10:21.000,3.2163,184.100906,598.23584,2025/09/26 20:54:49,32.4
1:10:22.000,3.2161,184.144562,598.376221,2025/09/26 20:54:50,32.4
1:10:23.000,3.2164,184.188126,598.516357,2025/09/26 20:54:51,32.4
1:10:24.000,3.2163,184.231781,598.656738,2025/09/26 20:54:52,32.4
1:10:25.000,3.2164,184.275391,598.796997,2025/09/26 20:54:53,32.4
1:10:26.000,3.2163,184.319046,598.937378,2025/09/26 20:54:54,32.4
1:10:27.000,3.2161,184.362579,599.077332,2025/09/26 20:54:55,32.4
1:10:28.000,3.2164,184.406235,599.217712,2025/09/26 20:54:56,32.4
1:10:29.000,3.2163,184.449799,599.357849,2025/09/26 20:54:57,32.4
1:10:30.000,3.2161,184.493454,599.49823,2025/09/26 20:54:58,32.4
1:10:31.000,3.2162,184.537064,599.638489,2025/09/26 20:54:59,32.4
1:10:32.000,3.2163,184.580673,599.778748,2025/09/26 20:55:00,32.4
1:10:33.000,3.2162,184.624191,599.918701,2025/09/26 20:55:01,32.4
1:10:34.000,3.2162,184.667892,600.059265,2025/09/26 20:55:02,32.4
1:10:35.000,3.216,184.711502,600.199524,2025/09/26 20:55:03,32.4
1:10:36.000,3.2163,184.755066,600.3396,2025/09/26 20:55:04,32.4
1:10:37.000,3.2161,184.798676,600.479858,2025/09/26 20:55:05,32.4
1:10:38.000,3.2162,184.842331,600.620239,2025/09/26 20:55:06,32.4
1:10:39.000,3.2159,184.885956,600.760498,2025/09/26 20:55:07,32.4
1:10:40.000,3.2161,184.92952,600.900574,2025/09/26 20:55:08,32.4
1:10:41.000,3.216,184.973129,601.040833,2025/09/26 20:55:09,32.4
1:10:42.000,3.216,185.016739,601.181091,2025/09/26 20:55:10,32.4
1:10:43.000,3.2161,185.060394,601.321472,2025/09/26 20:55:11,32.4
1:10:44.000,3.2161,185.103958,601.461548,2025/09/26 20:55:12,32.4
1:10:45.000,3.2159,185.147522,601.601624,2025/09/26 20:55:13,32.4
1:10:46.000,3.2161,185.191223,601.742188,2025/09/26 20:55:14,32.4
1:10:47.000,3.2159,185.234833,601.882385,2025/09/26 20:55:15,32.4
1:10:48.000,3.2159,185.278397,602.022461,2025/09/26 20:55:16,32.4
1:10:49.000,3.216,185.322052,602.162842,2025/09/26 20:55:17,32.4
1:10:50.000,3.2159,185.365631,602.302917,2025/09/26 20:55:18,32.4
1:10:51.000,3.2159,185.409241,602.443115,2025/09/26 20:55:19,32.4
1:10:52.000,3.2161,185.452805,602.583191,2025/09/26 20:55:20,32.4
1:10:53.000,3.2157,185.496506,602.723755,2025/09/26 20:55:21,32.4
1:10:54.000,3.2158,185.540161,602.864075,2025/09/26 20:55:22,32.4
1:10:55.000,3.2159,185.583725,603.00415,2025/09/26 20:55:23,32.4
1:10:56.000,3.2158,185.627289,603.144226,2025/09/26 20:55:24,32.4
1:10:57.000,3.2157,185.670197,603.282166,2025/09/26 20:55:25,32.4
1:10:58.000,3.2159,185.714508,603.424622,2025/09/26 20:55:26,32.3
1:10:59.000,3.2157,185.758118,603.56488,2025/09/26 20:55:27,32.3
1:11:00.000,3.2158,185.801773,603.7052,2025/09/26 20:55:28,32.3
1:11:01.000,3.2156,185.845306,603.845154,2025/09/26 20:55:29,32.3
1:11:02.000,3.2157,185.888992,603.985657,2025/09/26 20:55:30,32.3
1:11:03.000,3.2157,185.932602,604.125854,2025/09/26 20:55:31,32.3
1:11:04.000,3.2159,185.976227,604.266052,2025/09/26 20:55:32,32.3
1:11:05.000,3.2159,186.019791,604.406128,2025/09/26 20:55:33,32.3
1:11:06.000,3.2156,186.0634,604.546326,2025/09/26 20:55:34,32.3
1:11:07.000,3.2156,186.10701,604.686523,2025/09/26 20:55:35,32.3
1:11:08.000,3.2157,186.150665,604.826904,2025/09/26 20:55:36,32.3
1:11:09.000,3.2155,186.194275,604.967102,2025/09/26 20:55:37,32.3
1:11:10.000,3.2156,186.237839,605.107178,2025/09/26 20:55:38,32.3
1:11:11.000,3.2156,186.28154,605.24762,2025/09/26 20:55:39,32.3
1:11:12.000,3.2158,186.325104,605.387695,2025/09/26 20:55:40,32.3
1:11:13.000,3.2157,186.368668,605.527771,2025/09/26 20:55:41,32.3
1:11:14.000,3.2156,186.411667,605.666016,2025/09/26 20:55:42,32.3
1:11:15.000,3.2157,186.455902,605.808228,2025/09/26 20:55:43,32.3
1:11:16.000,3.2154,186.499466,605.948242,2025/09/26 20:55:44,32.3
1:11:17.000,3.2157,186.543167,606.088745,2025/09/26 20:55:45,32.3
1:11:18.000,3.2154,186.586731,606.228821,2025/09/26 20:55:46,32.3
1:11:19.000,3.2156,186.630386,606.369202,2025/09/26 20:55:47,32.3
1:11:20.000,3.2155,186.67395,606.509216,2025/09/26 20:55:48,32.3
1:11:21.000,3.2155,186.717606,606.649597,2025/09/26 20:55:49,32.3
1:11:22.000,3.2153,186.761261,606.789917,2025/09/26 20:55:50,32.3
1:11:23.000,3.2155,186.804779,606.929871,2025/09/26 20:55:51,32.3
1:11:24.000,3.2153,186.848389,607.070068,2025/09/26 20:55:52,32.3
1:11:25.000,3.2155,186.891998,607.210266,2025/09/26 20:55:53,32.3
1:11:26.000,3.2153,186.935654,607.350647,2025/09/26 20:55:54,32.3
1:11:27.000,3.2154,186.979218,607.490723,2025/09/26 20:55:55,32.3
1:11:28.000,3.2154,187.022873,607.631042,2025/09/26 20:55:56,32.4
1:11:29.000,3.2153,187.066452,607.771118,2025/09/26 20:55:57,32.4
1:11:30.000,3.2154,187.110062,607.911316,2025/09/26 20:55:58,32.4
1:11:31.000,3.2154,187.153717,608.051697,2025/09/26 20:55:59,32.4
1:11:32.000,3.2152,187.197281,608.191772,2025/09/26 20:56:00,32.4
1:11:33.000,3.2154,187.240936,608.332092,2025/09/26 20:56:01,32.4
1:11:34.000,3.2152,187.284592,608.472473,2025/09/26 20:56:02,32.4
1:11:35.000,3.2152,187.328156,608.612488,2025/09/26 20:56:03,32.4
1:11:36.000,3.2154,187.371765,608.752747,2025/09/26 20:56:04,32.4
1:11:37.000,3.2152,187.415283,608.892639,2025/09/26 20:56:05,32.4
1:11:38.000,3.2152,187.458939,609.03302,2025/09/26 20:56:06,32.4
1:11:39.000,3.2154,187.502518,609.173035,2025/09/26 20:56:07,32.4
1:11:40.000,3.215,187.546204,609.313538,2025/09/26 20:56:08,32.4
1:11:41.000,3.2152,187.589783,609.453613,2025/09/26 20:56:09,32.4
1:11:42.000,3.215,187.633392,609.593811,2025/09/26 20:56:10,32.4
1:11:43.000,3.2152,187.677048,609.734131,2025/09/26 20:56:11,32.4
1:11:44.000,3.2151,187.720612,609.874207,2025/09/26 20:56:12,32.4
1:11:45.000,3.215,187.764267,610.014526,2025/09/26 20:56:13,32.4
1:11:46.000,3.215,187.807877,610.154724,2025/09/26 20:56:14,32.4
1:11:47.000,3.2149,187.85144,610.2948,2025/09/26 20:56:15,32.4
1:11:48.000,3.2151,187.895096,610.43512,2025/09/26 20:56:16,32.4
1:11:49.000,3.215,187.93866,610.575134,2025/09/26 20:56:17,32.4
1:11:50.000,3.2149,187.982269,610.715332,2025/09/26 20:56:18,32.4
1:11:51.000,3.2151,188.025925,610.855652,2025/09/26 20:56:19,32.4
1:11:52.000,3.2151,188.069458,610.995605,2025/09/26 20:56:20,32.4
1:11:53.000,3.215,188.113113,611.135925,2025/09/26 20:56:21,32.4
1:11:54.000,3.2149,188.156754,611.276245,2025/09/26 20:56:22,32.4
1:11:55.000,3.2149,188.200378,611.416382,2025/09/26 20:56:23,32.4
1:11:56.000,3.2149,188.243988,611.55658,2025/09/26 20:56:24,32.4
1:11:57.000,3.2149,188.287598,611.696777,2025/09/26 20:56:25,32.4
1:11:58.000,3.2147,188.331207,611.836914,2025/09/26 20:56:26,32.4
1:11:59.000,3.2149,188.374771,611.976929,2025/09/26 20:56:27,32.4
